CMDLINE /Users/mpagani/Repos/venv/bin/python3 ../create_homogenised_curves.py ./../data/gis/contacts_between_models.shp /tmp/ghm /Users/mpagani/Repos//mosaic /Users/mpagani/Data/gem//global_grid/trigrd_split_9_spacing_13 ./../data/gis/world_country_admin_boundary_with_fips_codes_mosaic_eu_russia.shp PGA ./../data/gis/inland.shp
MEM 621.843750 1559134870.8232
MEM 621.843750 1559134870.9234
MEM 621.843750 1559134871.0265
MEM 621.843750 1559134871.1301
MEM 621.843750 1559134871.2318
MEM 621.843750 1559134871.3335
MEM 621.843750 1559134871.4352
MEM 621.843750 1559134871.5360
MEM 621.843750 1559134871.6374
MEM 621.843750 1559134871.7424
MEM 621.843750 1559134871.8463
MEM 621.843750 1559134871.9465
MEM 621.843750 1559134872.0468
MEM 621.843750 1559134872.1481
MEM 621.843750 1559134872.2491
MEM 621.843750 1559134872.3539
MEM 621.843750 1559134872.4558
MEM 621.843750 1559134872.5575
MEM 621.843750 1559134872.6597
MEM 621.843750 1559134872.7617
MEM 621.843750 1559134872.8648
MEM 621.843750 1559134872.9665
MEM 621.843750 1559134873.0704
MEM 621.843750 1559134873.1732
MEM 621.843750 1559134873.2739
MEM 621.843750 1559134873.3773
MEM 621.843750 1559134873.4790
MEM 621.843750 1559134873.5801
MEM 621.843750 1559134873.6803
MEM 621.843750 1559134873.7814
MEM 621.843750 1559134873.8865
MEM 621.843750 1559134873.9869
MEM 621.843750 1559134874.0875
MEM 621.843750 1559134874.1911
MEM 621.843750 1559134874.2924
MEM 621.843750 1559134874.3968
MEM 621.843750 1559134874.4981
MEM 615.371094 1559134874.6016
MEM 612.257812 1559134874.7039
MEM 629.472656 1559134874.8042
MEM 619.234375 1559134874.9066
MEM 621.441406 1559134875.0101
MEM 622.453125 1559134875.1120
MEM 625.492188 1559134875.2127
MEM 624.535156 1559134875.3130
MEM 625.160156 1559134875.4173
MEM 625.160156 1559134875.5205
MEM 625.175781 1559134875.6256
MEM 625.175781 1559134875.7260
MEM 625.230469 1559134875.8267
MEM 625.289062 1559134875.9314
MEM 625.289062 1559134876.0337
MEM 625.289062 1559134876.1369
MEM 625.289062 1559134876.2375
MEM 499.617188 1559134876.3398
MEM 499.617188 1559134876.4410
MEM 499.617188 1559134876.5417
MEM 499.617188 1559134876.6421
MEM 499.617188 1559134876.7450
MEM 500.363281 1559134876.8462
MEM 500.363281 1559134876.9466
MEM 500.390625 1559134877.0509
MEM 500.390625 1559134877.1541
MEM 500.390625 1559134877.2583
MEM 500.390625 1559134877.3590
MEM 500.390625 1559134877.4636
MEM 500.390625 1559134877.5637
MEM 500.390625 1559134877.6647
MEM 500.390625 1559134877.7686
MEM 500.390625 1559134877.8729
MEM 500.390625 1559134877.9735
MEM 500.390625 1559134878.0787
MEM 500.390625 1559134878.1811
MEM 500.390625 1559134878.2813
MEM 500.390625 1559134878.3863
MEM 500.390625 1559134878.4877
MEM 500.390625 1559134878.5887
MEM 500.390625 1559134878.6902
MEM 500.390625 1559134878.7923
MEM 500.390625 1559134878.8975
MEM 500.390625 1559134879.0015
MEM 500.390625 1559134879.1041
MEM 500.390625 1559134879.2065
MEM 500.390625 1559134879.3068
MEM 500.390625 1559134879.4073
MEM 500.390625 1559134879.5125
MEM 500.390625 1559134879.6126
MEM 500.390625 1559134879.7153
MEM 500.390625 1559134879.8161
MEM 500.390625 1559134879.9205
MEM 500.390625 1559134880.0215
MEM 500.390625 1559134880.1222
MEM 500.390625 1559134880.2267
MEM 500.390625 1559134880.3294
MEM 500.390625 1559134880.4323
MEM 500.390625 1559134880.5375
MEM 500.390625 1559134880.6387
MEM 500.390625 1559134880.7401
MEM 500.390625 1559134880.8453
MEM 500.390625 1559134880.9467
MEM 500.390625 1559134881.0505
MEM 500.390625 1559134881.1538
MEM 500.390625 1559134881.2562
MEM 500.390625 1559134881.3574
MEM 500.390625 1559134881.4587
MEM 500.390625 1559134881.5598
MEM 500.390625 1559134881.6612
MEM 500.390625 1559134881.7624
MEM 500.390625 1559134881.8667
MEM 500.390625 1559134881.9706
MEM 500.390625 1559134882.0714
MEM 500.390625 1559134882.1732
MEM 500.425781 1559134882.2783
MEM 500.425781 1559134882.3790
MEM 500.425781 1559134882.4825
MEM 500.425781 1559134882.5866
MEM 500.425781 1559134882.6869
MEM 500.425781 1559134882.7921
MEM 500.425781 1559134882.8938
MEM 500.425781 1559134882.9942
MEM 500.425781 1559134883.0947
MEM 500.425781 1559134883.1982
MEM 500.425781 1559134883.2984
MEM 500.425781 1559134883.3987
MEM 500.425781 1559134883.5030
MEM 500.425781 1559134883.6042
MEM 500.425781 1559134883.7075
MEM 500.425781 1559134883.8120
MEM 500.425781 1559134883.9124
MEM 500.425781 1559134884.0176
MEM 500.425781 1559134884.1206
MEM 500.425781 1559134884.2209
MEM 500.425781 1559134884.3248
MEM 500.425781 1559134884.4275
MEM 500.425781 1559134884.5314
MEM 500.425781 1559134884.6353
MEM 500.425781 1559134884.7376
MEM 500.425781 1559134884.8379
MEM 500.425781 1559134884.9412
MEM 500.425781 1559134885.0422
MEM 500.425781 1559134885.1441
MEM 500.425781 1559134885.2461
MEM 500.425781 1559134885.3467
MEM 500.425781 1559134885.4487
MEM 500.425781 1559134885.5491
MEM 500.425781 1559134885.6542
MEM 500.425781 1559134885.7593
MEM 500.425781 1559134885.8634
MEM 500.425781 1559134885.9668
MEM 500.503906 1559134886.0707
MEM 511.589844 1559134886.1725
MEM 518.691406 1559134886.2771
MEM 528.597656 1559134886.3804
MEM 549.570312 1559134886.4812
MEM 568.339844 1559134886.5834
MEM 596.312500 1559134886.6868
MEM 632.664062 1559134886.7876
MEM 643.031250 1559134886.8883
MEM 665.183594 1559134886.9899
MEM 702.824219 1559134887.0946
MEM 724.722656 1559134887.1962
MEM 756.906250 1559134887.3007
MEM 793.914062 1559134887.4042
MEM 829.597656 1559134887.5066
MEM 863.019531 1559134887.6071
MEM 898.636719 1559134887.7098
MEM 934.996094 1559134887.8134
MEM 970.410156 1559134887.9159
MEM 1007.710938 1559134888.0207
MEM 1042.960938 1559134888.1210
MEM 1079.320312 1559134888.2260
MEM 1114.949219 1559134888.3275
MEM 1149.843750 1559134888.4310
MEM 1182.816406 1559134888.5313
MEM 1219.125000 1559134888.6350
MEM 1219.125000 1559134888.7370
MEM 1219.980469 1559134888.8376
MEM 1221.292969 1559134888.9387
MEM 1222.273438 1559134889.0398
MEM 1223.007812 1559134889.1445
MEM 1223.777344 1559134889.2477
MEM 1229.289062 1559134889.3513
MEM 1229.289062 1559134889.4543
MEM 1250.113281 1559134889.5567
MEM 1265.410156 1559134889.6600
MEM 1265.410156 1559134889.7643
MEM 1265.410156 1559134889.8687
MEM 1265.410156 1559134889.9731
MEM 1265.410156 1559134890.0769
MEM 1265.410156 1559134890.1800
MEM 1265.410156 1559134890.2805
MEM 1265.410156 1559134890.3806
MEM 1265.410156 1559134890.4812
MEM 1265.410156 1559134890.5825
MEM 1265.410156 1559134890.6863
MEM 1265.410156 1559134890.7889
MEM 1265.410156 1559134890.8940
MEM 1265.410156 1559134890.9962
MEM 1265.410156 1559134891.0995
MEM 1265.410156 1559134891.2043
MEM 1265.410156 1559134891.3088
MEM 1265.410156 1559134891.4134
MEM 1265.410156 1559134891.5176
MEM 1265.410156 1559134891.6208
MEM 1265.410156 1559134891.7238
MEM 1265.410156 1559134891.8260
MEM 1265.410156 1559134891.9269
MEM 1265.410156 1559134892.0300
MEM 1265.410156 1559134892.1327
MEM 1265.410156 1559134892.2370
MEM 1265.410156 1559134892.3376
MEM 1265.410156 1559134892.4387
MEM 1265.410156 1559134892.5400
MEM 1265.410156 1559134892.6413
MEM 1265.410156 1559134892.7425
MEM 1265.410156 1559134892.8467
MEM 1265.410156 1559134892.9480
MEM 1265.410156 1559134893.0521
MEM 1265.410156 1559134893.1543
MEM 1265.410156 1559134893.2585
MEM 1265.410156 1559134893.3587
MEM 1265.410156 1559134893.4592
MEM 1265.410156 1559134893.5634
MEM 1265.410156 1559134893.6662
MEM 1265.410156 1559134893.7709
MEM 1265.410156 1559134893.8743
MEM 1265.410156 1559134893.9789
MEM 1265.410156 1559134894.0813
MEM 1265.410156 1559134894.1822
MEM 1265.410156 1559134894.2870
MEM 1265.410156 1559134894.3872
MEM 1265.410156 1559134894.4889
MEM 1265.410156 1559134894.5915
MEM 1265.410156 1559134894.6963
MEM 1265.410156 1559134894.7977
MEM 1265.410156 1559134894.9012
MEM 1265.410156 1559134895.0032
MEM 1265.410156 1559134895.1071
MEM 1265.410156 1559134895.2078
MEM 1265.410156 1559134895.3118
MEM 1265.410156 1559134895.4153
MEM 1265.410156 1559134895.5180
MEM 1265.410156 1559134895.6209
MEM 1265.410156 1559134895.7258
MEM 1265.410156 1559134895.8270
MEM 1265.410156 1559134895.9272
MEM 1265.410156 1559134896.0275
MEM 1265.410156 1559134896.1276
MEM 1265.410156 1559134896.2325
MEM 1265.410156 1559134896.3364
MEM 1265.410156 1559134896.4403
MEM 1265.410156 1559134896.5453
MEM 1265.410156 1559134896.6470
MEM 1265.410156 1559134896.7522
MEM 1265.410156 1559134896.8560
MEM 1265.410156 1559134896.9605
MEM 1265.410156 1559134897.0656
MEM 1265.410156 1559134897.1670
MEM 1265.410156 1559134897.2672
MEM 1265.410156 1559134897.3723
MEM 1265.410156 1559134897.4745
MEM 1265.410156 1559134897.5779
MEM 1265.410156 1559134897.6800
MEM 1265.410156 1559134897.7842
MEM 1265.410156 1559134897.8863
MEM 1265.410156 1559134897.9895
MEM 1265.410156 1559134898.0926
MEM 1265.410156 1559134898.1936
MEM 1265.410156 1559134898.2965
MEM 1265.410156 1559134898.3966
MEM 1265.410156 1559134898.4980
MEM 1265.410156 1559134898.6004
MEM 1265.410156 1559134898.7038
MEM 1265.410156 1559134898.8044
MEM 1265.410156 1559134898.9048
MEM 1265.410156 1559134899.0070
MEM 1265.410156 1559134899.1122
MEM 1265.410156 1559134899.2146
MEM 1265.410156 1559134899.3150
MEM 1265.410156 1559134899.4183
MEM 1265.410156 1559134899.5210
MEM 1265.410156 1559134899.6230
MEM 1265.410156 1559134899.7242
MEM 1265.410156 1559134899.8286
MEM 1265.410156 1559134899.9330
MEM 1265.410156 1559134900.0334
MEM 1265.410156 1559134900.1345
MEM 1265.410156 1559134900.2351
MEM 1265.410156 1559134900.3362
MEM 1265.410156 1559134900.4371
MEM 1265.410156 1559134900.5376
MEM 1265.410156 1559134900.6418
MEM 1265.410156 1559134900.7448
MEM 1265.410156 1559134900.8496
MEM 1265.410156 1559134900.9503
MEM 1265.410156 1559134901.0545
MEM 1265.410156 1559134901.1568
MEM 1265.410156 1559134901.2586
MEM 1265.410156 1559134901.3637
MEM 1265.410156 1559134901.4643
MEM 1265.410156 1559134901.5667
MEM 1265.410156 1559134901.6710
MEM 1265.410156 1559134901.7728
MEM 1265.410156 1559134901.8748
MEM 1265.410156 1559134901.9773
MEM 1265.410156 1559134902.0810
MEM 1265.410156 1559134902.1813
MEM 1265.410156 1559134902.2820
MEM 1265.410156 1559134902.3832
MEM 1265.410156 1559134902.4871
MEM 1265.410156 1559134902.5894
MEM 1265.410156 1559134902.6944
MEM 1265.410156 1559134902.7957
MEM 1265.410156 1559134902.8999
MEM 1265.410156 1559134903.0045
MEM 1265.410156 1559134903.1057
MEM 1265.410156 1559134903.2073
MEM 1265.410156 1559134903.3093
MEM 1265.410156 1559134903.4133
MEM 1265.410156 1559134903.5157
MEM 1265.410156 1559134903.6186
MEM 1265.410156 1559134903.7217
MEM 1265.410156 1559134903.8246
MEM 1265.410156 1559134903.9265
MEM 1265.410156 1559134904.0311
MEM 1265.410156 1559134904.1344
MEM 1265.410156 1559134904.2361
MEM 1265.410156 1559134904.3408
MEM 1265.410156 1559134904.4454
MEM 1265.410156 1559134904.5477
MEM 1265.410156 1559134904.6497
MEM 1265.410156 1559134904.7546
MEM 1265.410156 1559134904.8588
MEM 1265.410156 1559134904.9610
MEM 1265.410156 1559134905.0646
MEM 1265.410156 1559134905.1672
MEM 1265.410156 1559134905.2711
MEM 1265.410156 1559134905.3762
MEM 1265.410156 1559134905.4765
MEM 1265.410156 1559134905.5767
MEM 1265.410156 1559134905.6813
MEM 1265.410156 1559134905.7831
MEM 1265.410156 1559134905.8872
MEM 1265.410156 1559134905.9878
MEM 1265.410156 1559134906.0927
MEM 1265.410156 1559134906.1943
MEM 1265.410156 1559134906.2949
MEM 1265.410156 1559134906.3966
MEM 1265.410156 1559134906.4980
MEM 1265.410156 1559134906.5986
MEM 1265.410156 1559134906.6991
MEM 1265.410156 1559134906.8020
MEM 1265.410156 1559134906.9047
MEM 1265.410156 1559134907.0066
MEM 1265.410156 1559134907.1109
MEM 1265.410156 1559134907.2159
MEM 1265.410156 1559134907.3171
MEM 1265.410156 1559134907.4217
MEM 1265.410156 1559134907.5220
MEM 1265.410156 1559134907.6259
MEM 1265.410156 1559134907.7273
MEM 1265.410156 1559134907.8291
MEM 1265.410156 1559134907.9333
MEM 1265.410156 1559134908.0342
MEM 1265.410156 1559134908.1370
MEM 1265.410156 1559134908.2372
MEM 1265.410156 1559134908.3378
MEM 1265.410156 1559134908.4390
MEM 1265.410156 1559134908.5405
MEM 1265.410156 1559134908.6435
MEM 1265.410156 1559134908.7466
MEM 1265.410156 1559134908.8477
MEM 1265.410156 1559134908.9488
MEM 1265.410156 1559134909.0490
MEM 1265.410156 1559134909.1496
MEM 1265.410156 1559134909.2547
MEM 1265.410156 1559134909.3548
MEM 1265.410156 1559134909.4586
MEM 1265.410156 1559134909.5616
MEM 1265.410156 1559134909.6646
